0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16,-1,-1,0,-1,17,16,-1,-1,16,0,17,-1,-1,0,-1,-1,17,0,-1,-1
0,-1,0,-1,-1,0,0,0,17,0,17,-1,-1,0,0,-1,17,0,-1,0,-1,0
0,16,0,-1,0,16,0,0,-1,0,0,0,16,-1,-1,0,8,0,-1,0,-1,0
0,-1,7,-1,0,-1,-1,16,17,16,-1,17,-1,0,-1,17,-1,0,-1,-1,17,0
0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
0,-1,-1,16,0,-1,16,15,-1,16,0,0,14,-1,-1,-1,15,-1,14,-1,14,0
0,0,0,-1,-1,-1,0,0,-1,0,-1,0,-1,0,0,0,0,0,-1,0,-1,0
0,16,-1,-1,0,15,-1,16,0,0,15,0,15,-1,14,-1,15,0,-1,-1,-1,0
0,-1,0,6,0,-1,0,0,-1,-1,16,16,0,0,0,0,-1,0,-1,0,-1,0
0,0,-1,-1,0,16,-1,15,-1,15,0,14,-1,-1,15,14,-1,4,14,0,14,0
0,-1,0,0,0,-1,0,0,0,-1,0,5,0,0,14,0,0,0,0,0,-1,0
0,16,-1,-1,-1,15,-1,-1,16,15,0,15,-1,11,0,15,12,-1,-1,-1,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,0
0,10,-1,-1,-1,10,-1,11,-1,-1,10,-1,11,0,12,14,12,-1,0,-1,14,0
0,-1,0,0,0,-1,0,0,0,0,0,0,-1,0,11,0,0,12,-1,12,0,0
0,-1,-1,10,-1,-1,0,-1,10,0,10,11,2,0,-1,0,11,-1,0,-1,-1,0
0,-1,0,0,0,1,-1,11,0,11,0,0,-1,0,-1,0,12,0,0,0,12,0
0,10,-1,-1,0,-1,10,0,0,-1,0,12,12,-1,11,0,-1,3,12,-1,-1,0
0,-1,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,-1,0
0,-1,0,10,-1,-1,-1,11,-1,10,0,12,11,-1,12,-1,-1,12,-1,-1,12,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
