-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,-1,-1,-1,10,-1,-1,11,10,-1,11,-1,-1,-1,12,11,-1,12,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,10,-1,-1,-1,-1,-1,-1,11,-1,-1,-1,-1,-1,-1,12,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,10,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,11,-1,3,-1,12,-1,-1
-1,10,-1,-1,1,-1,13,-1,11,10,14,-1,11,15,12,-1,-1,-1,-1,15,-1,-1
-1,-1,-1,-1,-1,-1,10,-1,-1,-1,-1,-1,14,-1,-1,-1,15,12,15,-1,-1,-1
-1,13,-1,-1,13,-1,11,-1,13,11,14,-1,-1,-1,11,14,-1,-1,-1,-1,12,-1
-1,-1,-1,-1,-1,4,13,-1,14,-1,5,-1,15,-1,-1,-1,6,-1,-1,15,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,-1,-1,15,14,-1,12,-1,15,12,-1,-1
-1,13,-1,-1,-1,-1,13,-1,14,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1
-1,-1,-1,13,-1,-1,-1,-1,-1,-1,-1,14,15,-1,14,-1,14,-1,18,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,13,-1,-1,-1,7,13,-1,13,-1,-1,17,-1,-1,-1,17,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,16,-1,-1,-1,-1,18,-1,-1,18,18,-1,-1,18,-1
-1,-1,-1,-1,7,16,-1,-1,-1,-1,8,-1,-1,-1,18,-1,-1,-1,-1,-1,-1,-1
-1,16,-1,-1,-1,-1,-1,16,17,-1,-1,-1,18,-1,-1,18,17,-1,18,-1,9,-1
-1,-1,-1,-1,-1,17,-1,-1,-1,-1,-1,-1,-1,18,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,16,-1,-1,17,-1,-1,17,-1,17,-1,18,-1,18,18,18,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,16,-1,-1,-1,-1,-1,17,-1,18,-1,-1,-1,-1,-1
-1,16,-1,-1,-1,16,-1,-1,-1,-1,16,-1,18,-1,-1,-1,18,18,18,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
